time,series_id,torque_trial,speed2,torque2
0.010531902313232422,3,0.25,16,0.24750000000000003
0.020895957946777344,3,0.25,27,0.24300000000000002
0.031219005584716797,3,0.25,32,0.23850000000000002
0.0415494441986084,3,0.25,32,0.24750000000000003
0.05180025100708008,3,0.25,32,0.23850000000000002
0.06194782257080078,3,0.25,32,0.24300000000000002
0.07220029830932617,3,0.25,38,0.23850000000000002
0.08266615867614746,3,0.25,38,0.2295
0.09314823150634766,3,0.25,43,0.24300000000000002
0.10353398323059082,3,0.25,43,0.23850000000000002
0.11405134201049805,3,0.25,49,0.23850000000000002
0.1243433952331543,3,0.25,49,0.23850000000000002
0.13481712341308594,3,0.25,60,0.24300000000000002
0.14503812789916992,3,0.25,71,0.24750000000000003
0.1553783416748047,3,0.25,76,0.234
0.16547250747680664,3,0.25,93,0.25200000000000006
0.17595410346984863,3,0.25,98,0.24750000000000003
0.18671584129333496,3,0.25,115,0.25650000000000006
0.1968991756439209,3,0.25,115,0.24300000000000002
0.2072136402130127,3,0.25,126,0.23850000000000002
0.21741294860839844,3,0.25,126,0.25200000000000006
0.22767114639282227,3,0.25,137,0.23850000000000002
0.23796677589416504,3,0.25,137,0.24750000000000003
0.24832749366760254,3,0.25,148,0.261
0.25876498222351074,3,0.25,159,0.234
0.26920247077941895,3,0.25,170,0.24750000000000003
0.2793710231781006,3,0.25,170,0.25650000000000006
0.2897613048553467,3,0.25,186,0.23850000000000002
0.30029988288879395,3,0.25,192,0.2655
0.31049633026123047,3,0.25,192,0.225
0.3208436965942383,3,0.25,197,0.24750000000000003
0.33104968070983887,3,0.25,197,0.24750000000000003
0.34137535095214844,3,0.25,219,0.25650000000000006
0.35168910026550293,3,0.25,225,0.24300000000000002
0.36205315589904785,3,0.25,225,0.24300000000000002
0.0,4,0.25,16,0.24750000000000003
0.010337114334106445,4,0.25,16,0.24750000000000003
0.020574569702148438,4,0.25,21,0.24300000000000002
0.0312349796295166,4,0.25,27,0.24300000000000002
0.04160046577453613,4,0.25,27,0.24300000000000002
0.05208563804626465,4,0.25,38,0.24750000000000003
0.06238603591918945,4,0.25,49,0.23850000000000002
0.07276773452758789,4,0.25,49,0.24300000000000002
0.0832972526550293,4,0.25,60,0.24300000000000002
0.09354829788208008,4,0.25,54,0.24750000000000003
0.1040041446685791,4,0.25,71,0.24300000000000002
0.11452484130859375,4,0.25,76,0.24750000000000003
0.12482571601867676,4,0.25,71,0.24300000000000002
0.13523507118225098,4,0.25,71,0.24750000000000003
0.14553380012512207,4,0.25,82,0.24300000000000002
0.15593743324279785,4,0.25,87,0.25650000000000006
0.1660761833190918,4,0.25,98,0.23850000000000002
0.17612123489379883,4,0.25,109,0.24750000000000003
0.18651199340820312,4,0.25,120,0.24750000000000003
0.19687175750732422,4,0.25,126,0.24750000000000003
0.20721101760864258,4,0.25,131,0.23850000000000002
0.21764683723449707,4,0.25,142,0.24750000000000003
0.22804021835327148,4,0.25,153,0.24750000000000003
0.23839879035949707,4,0.25,153,0.234
0.24883413314819336,4,0.25,159,0.23850000000000002
0.2590916156768799,4,0.25,164,0.234
0.2692391872406006,4,0.25,175,0.24750000000000003
0.2796661853790283,4,0.25,186,0.261
0.2901575565338135,4,0.25,186,0.234
0.3009219169616699,4,0.25,186,0.234
0.3113119602203369,4,0.25,203,0.216
0.32189512252807617,4,0.25,203,0.216
0.3321418762207031,4,0.25,208,0.24300000000000002
0.3427104949951172,4,0.25,214,0.24300000000000002
0.3531937599182129,4,0.25,214,0.261
0.36365580558776855,4,0.25,214,0.23850000000000002
0.3738980293273926,4,0.25,219,0.23850000000000002
0.0,0,0.5,0,0.0
0.010382413864135742,0,0.5,115,0.48600000000000004
0.020540952682495117,0,0.5,0,0.522
0.03107285499572754,0,0.5,54,0.49950000000000006
0.04129385948181152,0,0.5,65,0.48150000000000004
0.051906585693359375,0,0.5,82,0.48600000000000004
0.06248903274536133,0,0.5,109,0.49050000000000005
0.07311534881591797,0,0.5,126,0.49050000000000005
0.08386778831481934,0,0.5,148,0.49500000000000005
0.09422135353088379,0,0.5,186,0.5040000000000001
0.10472440719604492,0,0.5,208,0.49950000000000006
0.11511397361755371,0,0.5,219,0.48600000000000004
0.12547993659973145,0,0.5,241,0.49050000000000005
0.1358335018157959,0,0.5,269,0.48150000000000004
0.0,1,0.5,76,0.5085000000000001
0.01041102409362793,1,0.5,5,0.48600000000000004
0.02075481414794922,1,0.5,43,0.49500000000000005
0.030824661254882812,1,0.5,65,0.49500000000000005
0.041158437728881836,1,0.5,87,0.48150000000000004
0.051631927490234375,1,0.5,109,0.49950000000000006
0.06220579147338867,1,0.5,109,0.49950000000000006
0.07248091697692871,1,0.5,148,0.49050000000000005
0.08289170265197754,1,0.5,148,0.49050000000000005
0.09311580657958984,1,0.5,170,0.5085000000000001
0.10374283790588379,1,0.5,197,0.468
