time,series_id,torque_trial,speed2,torque2
0.12568020820617676,3,0.5,944,0.5265
0.13577055931091309,3,0.5,1027,0.459
0.0,4,0.5,76,0.48600000000000004
0.01015925407409668,4,0.5,170,0.49050000000000005
0.020872831344604492,4,0.5,258,0.4455
0.031743764877319336,4,0.5,335,0.49500000000000005
0.04238581657409668,4,0.5,411,0.5130000000000001
0.05263948440551758,4,0.5,494,0.549
0.0630788803100586,4,0.5,554,0.41850000000000004
0.07319498062133789,4,0.5,554,0.41850000000000004
0.08374691009521484,4,0.5,653,0.5355
0.09417867660522461,4,0.5,708,0.5265
0.10456418991088867,4,0.5,796,0.4365
0.11494278907775879,4,0.5,878,0.5175000000000001
0.12560009956359863,4,0.5,939,0.549
0.13595914840698242,4,0.5,1027,0.324
0.0,0,0.75,98,0.7245
0.010366439819335938,0,0.75,197,0.7110000000000001
0.020485877990722656,0,0.75,329,0.7245
0.030762672424316406,0,0.75,466,0.783
0.04095721244812012,0,0.75,565,0.666
0.05147385597229004,0,0.75,565,0.666
0.06201338768005371,0,0.75,708,0.8145
0.07251143455505371,0,0.75,812,0.8775
0.08283352851867676,0,0.75,939,0.936
0.0,1,0.75,120,0.7425
0.010501623153686523,1,0.75,208,0.6930000000000001
0.02093219757080078,1,0.75,324,0.7380000000000001
0.03149771690368652,1,0.75,466,0.7875
0.04199934005737305,1,0.75,576,0.7290000000000001
0.05225324630737305,1,0.75,703,0.783
0.06278562545776367,1,0.75,829,0.7110000000000001
0.07298660278320312,1,0.75,955,0.927
0.0,2,0.75,109,0.7200000000000001
0.010711431503295898,2,0.75,225,0.7290000000000001
0.021127939224243164,2,0.75,335,0.666
0.03192305564880371,2,0.75,455,0.639
0.042093753814697266,2,0.75,587,0.6615
0.05229067802429199,2,0.75,714,0.657
0.0624539852142334,2,0.75,714,0.657
0.07288026809692383,2,0.75,845,0.7605
0.0,3,0.75,137,0.7110000000000001
0.010410785675048828,3,0.75,274,0.675
0.021158695220947266,3,0.75,384,0.756
0.03145313262939453,3,0.75,516,0.6615
0.041938066482543945,3,0.75,631,0.7110000000000001
0.05243515968322754,3,0.75,747,0.6030000000000001
0.06296539306640625,3,0.75,873,0.5850000000000001
0.0735464096069336,3,0.75,1010,0.6120000000000001
0.0,4,0.75,98,0.7245
0.010420560836791992,4,0.75,208,0.7425
0.020563125610351562,4,0.75,313,0.7200000000000001
0.03096914291381836,4,0.75,433,0.7380000000000001
0.04128432273864746,4,0.75,560,0.756
0.051526784896850586,4,0.75,681,0.6030000000000001
0.062224626541137695,4,0.75,823,0.666
0.07279706001281738,4,0.75,933,0.6255000000000001
0.0,0,1.0,0,0.0
0.010332107543945312,0,1.0,159,0.9675
0.021160364151000977,0,1.0,313,0.9900000000000001
0.031357765197753906,0,1.0,477,0.9540000000000001
0.04152226448059082,0,1.0,681,1.0125
0.052037954330444336,0,1.0,818,1.098
0.06223106384277344,0,1.0,1005,0.8145
0.0,1,1.0,153,0.9630000000000001
0.010735273361206055,1,1.0,335,0.9765
0.021216154098510742,1,1.0,516,0.8684999999999999
