trajectory_num,pick_place_mode,time,torque1,torque2,theta1,theta2,omega1,omega2,eff_x,eff_y,power1,power2
0,2,0.3513364791870117,-0.07996787981766844,0.06404202111150785,2.478367537831948,-2.8797932657906435,0.47123889803846897,0.17453292519943295,0.030756238680173853,0.19711741621499276,0.0,0.011177441280275304
0,2,0.36240077018737793,-0.07996787981766844,0.12404202111150785,2.478367537831948,-2.8797932657906435,0.47123889803846897,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.373241662979126,-0.013967879817668435,0.12404202111150785,2.478367537831948,-2.8797932657906435,0.2792526803190927,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.38464784622192383,-0.05796787981766957,0.12404202111150785,2.4958208303518914,-2.8797932657906435,0.17453292519943295,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.3957357406616211,0.0020321201823304234,0.12404202111150785,2.4958208303518914,-2.8797932657906435,0.0,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.40746164321899414,0.0020321201823304234,0.12404202111150785,2.4958208303518914,-2.8797932657906435,0.0,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.4178812503814697,0.062032120182330425,0.12404202111150785,2.4958208303518914,-2.8797932657906435,-0.17453292519943295,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.4292137622833252,0.09803212018233043,0.12404202111150785,2.4958208303518914,-2.8797932657906435,-0.2792526803190927,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.4406764507293701,0.08203212018233157,0.09404202111150785,2.478367537831948,-2.8797932657906435,0.0,0.08726646259971647,0.030756238680173853,0.19711741621499276,0.0,0.008206714518129146
0,2,0.45118188858032227,0.11203212018233157,0.12404202111150785,2.478367537831948,-2.8797932657906435,-0.08726646259971647,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.46288561820983887,0.08203212018233157,0.12404202111150785,2.478367537831948,-2.8797932657906435,0.0,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.4740149974822998,0.08203212018233157,0.12404202111150785,2.478367537831948,-2.8797932657906435,0.0,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.4847373962402344,-0.09396787981766958,0.12404202111150785,2.4958208303518914,-2.8797932657906435,0.2792526803190927,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.4955155849456787,-0.027967879817669575,0.12404202111150785,2.4958208303518914,-2.8797932657906435,0.08726646259971647,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.5057806968688965,0.0020321201823304234,0.09404202111150785,2.4958208303518914,-2.8797932657906435,0.0,0.08726646259971647,0.029257837976973865,0.19620417844308358,0.0,0.008206714518129146
0,2,0.5163455009460449,0.0020321201823304234,0.12404202111150785,2.4958208303518914,-2.8797932657906435,0.0,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.5280857086181641,0.0020321201823304234,0.09404202111150785,2.4958208303518914,-2.8797932657906435,0.0,0.08726646259971647,0.029257837976973865,0.19620417844308358,0.0,0.008206714518129146
0,2,0.5385806560516357,0.062032120182330425,0.12404202111150785,2.4958208303518914,-2.8797932657906435,-0.17453292519943295,0.0,0.029257837976973865,0.19620417844308358,0.0,0.0
0,2,0.5494973659515381,0.14203212018233158,0.12404202111150785,2.478367537831948,-2.8797932657906435,-0.17453292519943295,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.5607120990753174,0.14203212018233158,0.12404202111150785,2.478367537831948,-2.8797932657906435,-0.17453292519943295,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
0,2,0.5710062980651855,0.14203212018233158,0.12404202111150785,2.478367537831948,-2.8797932657906435,-0.17453292519943295,0.0,0.030756238680173853,0.19711741621499276,0.0,0.0
