time,series_id,torque_trial,speed1,speed2,torque1,torque2
0.05324816703796387,4,0.35,697,488,0.28800000000000003,0.31050000000000005
0.0636739730834961,4,0.35,829,609,0.21150000000000002,0.35550000000000004
0.07413673400878906,4,0.35,977,741,0.35100000000000003,0.23850000000000002
0.0845789909362793,4,0.35,1115,829,0.2745,0.29250000000000004
0.09496283531188965,4,0.35,1263,955,0.28350000000000003,0.42750000000000005
0.10524630546569824,4,0.35,1406,1082,0.31050000000000005,0.2025
0.11586165428161621,4,0.35,1565,1213,0.25650000000000006,0.27
0.12629389762878418,4,0.35,1697,1329,0.25650000000000006,0.261
0.13663291931152344,4,0.35,1829,1455,0.36000000000000004,0.3285
0.14719343185424805,4,0.35,1972,1565,0.36000000000000004,0.3285
0.15732336044311523,4,0.35,2065,1686,0.2655,0.28800000000000003
0.16804838180541992,4,0.35,2213,1812,0.34650000000000003,0.30600000000000005
0.17873883247375488,4,0.35,2323,1906,0.31050000000000005,0.31500000000000006
0.1891922950744629,4,0.35,2499,2026,0.36900000000000005,0.28800000000000003
0.19933581352233887,4,0.35,2647,2147,0.432,0.29250000000000004
0.20960330963134766,4,0.35,2796,2279,0.31050000000000005,0.25650000000000006
0.2198472023010254,4,0.35,2927,2279,0.432,0.25650000000000006
0.0,0,0.4,153,104,0.3375,0.36000000000000004
0.010303735733032227,0,0.4,302,192,0.36900000000000005,0.36900000000000005
0.020841598510742188,0,0.4,499,351,0.387,0.3285
0.030979394912719727,0,0.4,681,516,0.37350000000000005,0.34650000000000003
0.04146265983581543,0,0.4,840,626,0.342,0.3375
0.051779985427856445,0,0.4,1021,818,0.25200000000000006,0.3195
0.06208157539367676,0,0.4,1181,911,0.4635,0.198
0.07250595092773438,0,0.4,1340,1060,0.37350000000000005,0.5355
0.08327460289001465,0,0.4,1516,1186,0.432,0.3285
0.09353804588317871,0,0.4,1691,1340,0.47250000000000003,0.41850000000000004
0.1037440299987793,0,0.4,1812,1477,0.30600000000000005,0.3375
0.11443519592285156,0,0.4,1999,1631,0.3825,0.27
0.12467050552368164,0,0.4,2142,1763,0.35100000000000003,0.3285
0.13518095016479492,0,0.4,2312,1900,0.3285,0.35100000000000003
0.14556050300598145,0,0.4,2312,1900,0.3285,0.35100000000000003
0.1558539867401123,0,0.4,2493,2037,0.27,0.3285
0.16597890853881836,0,0.4,2691,2180,0.42750000000000005,0.35550000000000004
0.17649435997009277,0,0.4,2856,2345,0.42300000000000004,0.2655
0.1868433952331543,0,0.4,2977,2482,0.2295,0.28350000000000003
0.0,1,0.4,153,131,0.333,0.36000000000000004
0.010109901428222656,1,0.4,318,247,0.3825,0.333
0.020316362380981445,1,0.4,488,422,0.3825,0.37350000000000005
0.030462980270385742,1,0.4,670,593,0.37350000000000005,0.3285
0.0409855842590332,1,0.4,823,708,0.3825,0.49950000000000006
0.05119824409484863,1,0.4,1005,840,0.24750000000000003,0.531
0.061536550521850586,1,0.4,1142,1010,0.459,0.4455
0.07171416282653809,1,0.4,1334,1148,0.41850000000000004,0.4545
0.0822441577911377,1,0.4,1499,1296,0.30150000000000005,0.4545
