trajectory_num,mode,time,target,torque1,torque2,theta1,theta2,omega1,omega2,eff_x,eff_y,power1,power2
9,go,0.5600000000000875,"(np.float64(0.0), np.float64(0.0))",-0.38821815039618784,-0.3434304128945316,4.557541005273901,-1.0687863961034691,1.0426417363847662,0.6908234869940398,-0.20270618504371624,0.03498495592151733,0.0,0.0
9,go,0.5700000000000891,"(np.float64(0.0), np.float64(0.0))",-0.3037699106882691,-0.2574034536722696,4.566727663362281,-1.0630770611566918,0.793718674742232,0.44992123552073415,-0.2030165208319347,0.03304364108718421,0.0,0.0
9,go,0.5800000000000907,"(np.float64(0.0), np.float64(0.0))",-0.23460498704853677,-0.18855837919834428,4.573646993332024,-1.059540861143184,0.5890162939428578,0.2562453737994003,-0.20318908099807842,0.031627960204818006,0.0,0.0
9,go,0.5900000000000922,"(np.float64(0.0), np.float64(0.0))",-0.17734587079057035,-0.13257734069004878,4.578698279812309,-1.0577556566400788,0.4158775227881827,0.11072669058282297,-0.2032597997480516,0.030642117607346586,0.0,0.0
9,go,0.6000000000000938,"(np.float64(0.0), np.float64(0.0))",-0.12843501133233864,-0.08999285842693874,4.582071224580038,-1.0570286213238769,0.2529577426079689,0.045799889311854525,-0.20325287885842497,0.030006363068462293,0.0,0.0
9,go,0.6100000000000954,"(np.float64(0.0), np.float64(0.0))",-0.08158284413891223,-0.07095103923536933,4.583930071120032,-1.0567281103224828,0.12110679311191264,0.018441536708920115,-0.20321654333625155,0.02963727472756922,0.0,0.0
9,go,0.6200000000000969,"(np.float64(0.0), np.float64(0.0))",-0.04314286721409176,-0.06292384005532545,4.58472303159221,-1.0566208963321724,0.048050029103920214,0.004268973036100302,-0.2031936183977101,0.029459055355259084,0.0,0.0
9,go,0.6300000000000985,"(np.float64(0.0), np.float64(0.0))",-0.021701614295000785,-0.058736399347665766,4.585032029420816,-1.0566211197682105,0.018419170326383405,-0.003570096165266141,-0.2031882985274176,0.029405089866536067,0.0,0.00020969459407264222
9,go,0.6400000000001,"(np.float64(0.0), np.float64(0.0))",-0.012997755358903306,-0.05638454452563297,4.585146563701799,-1.0566794682522038,0.0063416530361943835,-0.00767266976841349,-0.20318990041230187,0.02941048565152278,0.0,0.0004326199901875884
9,go,0.6500000000001016,"(np.float64(0.0), np.float64(0.0))",-0.009443220740436374,-0.05511876335429276,4.5851813142586275,-1.0567675729675423,0.0013611590488877218,-0.009717680887031616,-0.20319255254356267,0.02943904428932452,0.0,0.0005356265531648295
9,go,0.6600000000001032,"(np.float64(0.0), np.float64(0.0))",-0.00796992287834151,-0.05445239718950423,4.585183149384832,-1.0568701329344947,-0.0006812406743016979,-0.01067450633185656,-0.20319411662965206,0.02947407597709599,5.429435635773899e-06,0.0005812524585841313
9,go,0.6700000000001047,"(np.float64(0.0), np.float64(0.0))",-0.007358304037107549,-0.0541038135758853,4.585171470985299,-1.056978829976911,-0.0015464924133386884,-0.010960283152472527,-0.20319395916683464,0.029508297227292007,1.1379561368426268e-05,0.0005929931164202901
9,go,0.6800000000001063,"(np.float64(0.0), np.float64(0.0))",-0.007091721475676265,-0.053952862304250775,4.585153921837593,-1.0570884677855643,-0.0018948811926042773,-0.010962770952481906,-0.20319211449186592,0.029539000156978697,1.3437969647446807e-05,0.0005914728716722964
9,go,0.6900000000001079,"(np.float64(0.0), np.float64(0.0))",-0.006976675353273177,-0.05388633327905594,4.585134425337096,-1.057197894664372,-0.001976219177265853,-0.010919094426772014,-0.20318896024427896,0.029565674590106478,1.3787439626696472e-05,0.000588389961386519
9,go,0.7000000000001094,"(np.float64(0.0), np.float64(0.0))",-0.00694057605757668,-0.05383378010948425,4.585114726880784,-1.0573067490857673,-0.0019526069822031812,-0.010851116107597543,-0.2031846912158062,0.029588573729420364,1.3552217270536454e-05,0.0005841565984788888
